CLUE,ANS,POS
Not sensible ,impractical,11
"Italian painter known for his scenes of Venice, d. 1768",canaletto,1
Transparent ,clear,1
Utter a piercing cry,scream,2
Japanese dish ,sushi,1
"Notions, thoughts ",ideas,1
Resilient; lively ,bouncy,9
Turn on the spot ,swivel,14
Refined and graceful ,elegant,1
Ancient Greek author of moral tales ,aesop,1
Rim ,edge,1
"Mist, light fog ",haze,3
One cadging ,sponger,15
Supply base ,depot,1
Wager ,bet,1
Not curds ,whey,1
Voice box ,larynx,1
Reddish purple,magenta,4
Rower ,oarsman,1
