CLUE,ANS,POS
Flowerless plants with feathery green leaves  ,ferns,1
Serious ,grave,1
Notable ,famous,1
Indian currency ,rupee,1
Medicinal extract in a solution of alcohol,tincture,1
Anger ,ire,4
Minute particle ,atom,1
Sit Cyril down - he's a songwriter ,lyricist,2
Boundless ,unlimited,3
"Eg, Riga natives ",latvians,1
Monetary unit in S Africa ,rand,1
Confined space for animals ,cage,1
Nethermost,lowest,2
Country and bird ,turkey,4
Answerable ,liable,3
"'Preliminary test of how something works (5,3)' ",trial run,16
Period of time,era,5
"Follow-up film, book etc",sequel,1
Small pill or lozenge ,tablet,1
Embellish ,decorate,3
Improbable ,unlikely,3
Sound loudly ,blare,1
River at Bath ,avon,1
Material for making inner walls,plasterboard,7
Distance from the surface to the bottom ,depth,1
Acid-tasting salad leaf ,sorrel,15
Frequented by a ghost ,haunted,1
