CLUE,ANS,POS,FOUND IN
Of abode of the blessed dead in Greek mythology ,elysian,1,Elysium (also spelled Elysian Fields)
Inebriated ,drunk,1,Drunkard
Italian sparkling wine ,asti,2,Asti Spumante
Public occasion ,event,2,Social event
Easy gallop ,canter,20,Simple canter (in a less literal sense for crossword enthusiasts)
Noah's vessel ,ark,1,Ark-like
Type of piano ,upright,2,Upright Piano
It may be grizzly or polar ,bear,1,Bearish
Identical ,same,20,Exactly the same (in appearance or attributes)
Exhorting ,urging,3,Urging passionately
Colouring stick ,crayon,2,Crayon-like
Pulverise ,mash,3,Reduce by smashing
"Dry, parched ",arid,4,Arid landscapes
Emaciated ,skeletal,7,Visibly wasted and skeletal figure
Endeavours ,attempts,4,Tenacious attempts
Fault - default ,defect,2,Defective
