CLUE,ANS,POS
Meal ,dinner,1
Wood-wind instrument ,oboe,4
Group of musicians ,orchestra,2
Early nineteenth century anti-machinery demonstrator ,luddite,1
"Incompetent, clumsy",inept,8
Snowstorm ,blizzard,1
Inflammatory skin condition ,eczema,1
Horse-like striped beast ,zebra,1
Part of a garment covering the arm ,sleeve,1
(Food) consumer ,eater,1
Horizontal beam over a doorway ,lintel,2
Annual ,yearly,1
Artist's black material ,charcoal,1
Main constituent of the air ,nitrogen,2
Greek aubergine-based dish,moussaka,1
Metallic element ,tin,8
Unparalleled ,unique,11
Actor ,thespian,2
Scandinavian country ,norway,1
Fermented feeding stuff for cattle ,silage,1
Part of the foot ,instep,8
Adherent of Indian religion ,hindu,1
Soonest ,earliest,9
Middle Eastern market ,bazaar,6
Martial art ,karate,1
