CLUE,ANS,POS,FOUND IN
Intoxicating liquour ,alcohol,2,Alcoholic beverage
His cave is on Staffa,fingal,1,Fingal's Folly
General survey of a plan ,review,9,Comprehensive review
Looking steadily ,gazing,20,Gazing intensely
Button used on quiz shows?,buzzer,6,Response buzzer
Item received through a will ,inheritance,2,Intestate inheritance
Spiral ,helix,7,Nautical helix (related to nautical knots)
Wheel rod ,axle,1,Axle support
Admit as a member ,induct,9,Inducted as a participant
At a later time or behind ,after,3,After the fact
Coast ,shore,1,Shoreline
Fashion ,trend,1,Trendy
Reckoning ,account,1,Accounting for consequences
Large goose ,greylag,3,Greylag goose
Manufactured ,made,15,Made under controlled conditions
Means of entry,access,2,Access point
Hopelessness ,despair,9,In despair
Going in the same direction but always the same distance apart ,parallel,1,Parallel lines
Tree-dwarfing art ,bonsai,10,Bonsai (as an artistic representation of dwarf trees)
Outline drawing ,sketch,1,Sketching baseline: Create a preliminary outline with simple shapes representing the major forms or structures in your design.
Pennant ,banner,2,Banner-like object
It used to be Constantinople ,istanbul,2,Historical name for Istanbul
Part of the ear ,lobe,7,Earlobe
Transparent part of envelope,window,1,Windowpane
Captivate ,enthral,2,Enthralling
Storage space for fodder,silo,5,Silo capacity
Slow lazy accent ,drawl,16,Slow-drawl accent
Dealer in knives and forks ,cutler,1,Cutlery seller
