CLUE,ANS,POS,FOUND IN
Tenant ,lessee,15,Occupational lessee
"'Almost but not completely accurate, in short (6)' ",approx,6,Approximately precise
Point ,tip,17,Tipping point
Exclamation of making a blunder ,oops,1,Oops!
Sudden sharp feeling ,twinge,5,Sharp twinge
By a very small margin ,barely,11,Barely outpace
Annual starting point ,new year,1,New Year's Day
Squeeze into less space ,compress,3,Compressed
Director of publication ,editor,1,Editor-in-Chief
Accidental release ,leakage,16,Radioactive material leakage
Mountainous ,craggy,11,Craggy terrain
Such as well might happen ,likely,5,Likely unfold
Rose fruit ,hip,10,Rosehip
Minister - buy one a drink,treat,5,Government official treating guests to beverages
