CLUE,ANS,POS,FOUND IN
Herring's smaller relative,sprat,3,"Sprat (another smaller, schooling fish in the same family as herring)"
Bad smell,stench,24,Stench (another term for a strong and very unpleasant smell)
Plant tool ,dibber,13,Dibber (also known as a dibbler or dirtbag)
September/March date ,equinox,2,Equinox – Both September and March feature equinoxes; September has the autumnal equinox while March is known for its vernal (spring) equinox.
Male deer ,hart,6,Hart (An old or particularly large stag; often used in crosswords)
Autumn; drop ,fall,1,Fallen leaves
Jewish republic ,israel,1,"Israel (The modern state, a Jewish majority country)"
Car races on public roads ,rallies,9,Monster truck rallies
Settled up ,paid,2,Paid off
Trace (anag.) ,cater,6,Catering service
