CLUE,ANS,POS
Domineering ,bossy,12
Fastened; joined ,attached,11
Compound such as found in petroleum ,hydrocarbon,1
Soil ,earth,1
"Showy, lurid ",garish,1
Strong ,powerful,7
Poached item?,egg,1
See-through ,transparent,1
Beer ,ale,1
Pacific country ,tonga,5
Prickly plant,thistle,2
Frightens ,scares,2
Ex-smokers? ,quitters,1
Yellow part of an egg ,yolk,1
Awful ,dreadful,4
Hard to give up ,addictive,1
Cholesterol-reducing drug ,statin,1
"Quite sufficient, more than enough ",ample,1
Uncertainty ,doubt,3
"Hard, shiny coating as on teeth ",enamel,1
