CLUE,ANS,POS
Disparagement ,denigration,4
Magnetic force ,attraction,4
"Inclination, propensity ",tendency,2
Chief Norse god ,odin,1
Powerful portable radio and cassette player ,boombox,1
Dismantle ,take apart,1
Hole in tooth ,cavity,1
Fossilised resin used in jewellery,amber,1
Male sex hormone,testosterone,1
V as a numeral ,five,1
Etch,inscribe,45
Relating to punishment ,penal,1
"A dramatic or picturesque scene, may be still ",tableau,6
Hairpiece ,toupee,2
Evacuation ,exodus,2
Yellowish fossil resin ,amber,1
Example or single occurrence of something ,instance,1
In a secret manner ,clandestinely,4
Very appropriate ,apposite,2
Unit of electric power,watt,1
