CLUE,ANS,POS
Dawn (mainly US) ,sunup,13
Downward path ,descent,1
The animal said to be stubborn ,mule,1
"Ghastly, grisly ",gruesome,1
Areas for shooting practice ,ranges,1
Transfer power to do something ,delegate,6
Young animal,calf,2
Width ,breadth,1
Small bird ,wren,3
Advertising booklet,brochure,1
Meddle ,interfere,1
Soaked ,drenched,1
Improve ,enhance,1
"Small, light boat ",canoe,6
Skin or thin paper ,tissue,3
Southern African desert ,kalahari,1
Device forcing motion in one direction ,ratchet,9
Lack of anything being done ,inaction,1
West African river ,niger,1
Exclusive control of something ,monopoly,1
Loss of memory ,amnesia,2
