CLUE,ANS,POS
"Prospect, view",vista,7
Social insect ,ant,3
Farm vehicle ,tractor,1
Palindromic German name ,otto,1
"Courting, romancing ",wooing,1
"Levy, inflict ",impose,1
(Make a) deceptive move,feint,1
Not damaged in any way,intact,17
Boast ,brag,1
Wartime safety device ,gas mask,1
Giving way ,yielding,1
Come to a definite conclusion,resolve,1
Small bird; architect ,wren,5
Forgive ,excuse,5
Antelope,impala,2
Sports and pastimes ,games,6
Church residence ,parsonage,3
Gift; here ,present,1
Shelter (for ships),haven,17
Large African mammal,hippopotamus,2
"-- Gwyn, mistress of Charles II ",nell,1
Become more rigid,stiffen,1
Remunerations ,earnings,12
Face,visage,2
Church caretaker ,verger,1
OK,all right,1
Large deer ,caribou,18
"Stage entertainment with sketches, songs and dance ",revue,2
Gourd fruit ,melon,13
