CLUE,ANS,POS
Predicted ,foreseen,3
Leg-wear for women ,tights,4
Device for stitching ,sewing machine,1
Trespasser ,intruder,1
Rubbed out ,erased,1
Get rid of ,eliminate,1
Jester ,fool,3
Quantities of paper ,reams,1
Organs of hearing ,ears,1
Writing implement ,pencil,2
Effortless ,simple,1
Instance ,example,2
Concise - terse ,laconic,9
Springiness ,elasticity,1
Manifestation of a deity; cyberspace icon ,avatar,1
"'Editions, publications (6)' ",issues,4
Approximate calculation ,estimate,1
Dog lead ,leash,1
High-birthrate period ,baby boom,1
