CLUE,ANS,POS,FOUND IN
Cylinder ,roll,3,Rolling element in mechanisms
Fee paid to secure services ,retainer,1,Retainer fee
Ravine ,gorge,3,Incisive gorge
Without fixed limits or restrictions,open-ended,18,Open-ended (can indicate an ongoing process with no defined end point)
Pay a casual visit unannounced ,drop in,12,Inadvertent drop in
"Drink, maybe philtre ",potion,11,Brew (when referring to the creation of an alcoholic drink or potion)
Tennis court feature ,net,5,Net post
Damage ,harm,3,Harmed
Egyptian goddess ,isis,2,"Isis: Although primarily recognized for her role in Egyptian mythology as a wife of Osiris and mother to Horus, she also played part in ensuring fertility and the provision of resources through nature's gifts."
Interlaced link of hair strands ,braid,2,Braided locks
"Hurry, haste ",rush,9,Rushed (when rushing to eat)
Football's whistler ,ref,1,Referee
Bed of sedimentary rock,stratum,1,Sedimentary stratum
Sudden apprehension and fear ,alarm,9,Alarmingly sudden worry
Wrongly understand ,misinterpret,2,Misinterpreted clue
"Locomotives, carriages etc",rolling stock,19,Iron rolling stock
