CLUE,ANS,POS
Beautiful insect and swimming stroke ,butterfly,1
Cultivated plot of ground ,garden,1
Irish county - Lincolnshire market town,louth,12
Waterway ,canal,3
Island country in the Persian Gulf ,bahrain,1
Cuppa brewer ,teapot,7
Chaser of criminals for reward ,bounty hunter,1
Bring to a close ,end,3
Type of savoury tart ,quiche,6
Vocalist ,singer,1
Perceive,notice,4
Forbearing ,tolerant,2
Decay in teeth ,caries,1
Rainwater channel,gutter,1
Of dogs,canine,1
Price of passage ,fare,1
"Hat, for a country-and-western singer perhaps",stetson,1
Drink ,beverage,20
Old Ford model - Italian island,capri,12
Abraham's wife (OT) ,sarah,1
Power of creative thought ,imagination,3
