CLUE,ANS,POS
Gas formed by vaporizing water at 100?C ,steam,2
Powerful pre-1871 state of central Europe ,prussia,2
Pupil in a higher form ,senior,1
Boggy land ,swamp,1
Reptile with two pairs of legs ,lizard,1
Attractively old-fashioned ,quaint,7
The United States ,america,1
Over the .... - past life's prime ,hill,2
Boulevard,avenue,1
Jester ,joker,3
Aubergine ,eggplant,1
Recede ,ebb,10
Scand. cured salmon ,gravlax,2
Large livestock farm ,ranch,17
It's used to treat disorders and diseases ,medicine,1
Tongue ,language,1
Very striking ,spectacular,5
"Objectives, aims ",purposes,3
Mary Shelley's monster ,frankenstein,1
Minor argument,spat,4
