CLUE,ANS,POS
A vast age ,aeon,7
Ravine ,gorge,3
"Apprise, notify ",inform,1
Muggy ,humid,1
Without fixed limits or restrictions,open-ended,10
Riverside construction ,boathouse,20
Rough calculation ,estimate,2
"Horrified, shocked ",aghast,3
Take a stand against ,oppose,5
Tennis court feature ,net,2
Damage ,harm,6
Egyptian goddess ,isis,1
Interlaced link of hair strands ,braid,3
"Hurry, haste ",rush,1
"The universe, all things ",creation,3
"London area, centre of the UK diamond trade",hatton garden,1
Bed of sedimentary rock,stratum,1
One loads and unloads ships,stevedore,1
Revenge ,reprisal,10
Sudden apprehension and fear ,alarm,5
