CLUE,ANS,POS,FOUND IN
They receive radio signals ,antennae,5,Dish antennae
Yellow-brown colour ,tan,3,Tanned skin
Warder of the Tower of London ,beefeater,2,Beefeaters
Cream of the crop ,best,3,Best quality
Oily fruit ,olive,3,Olives
Bring to mind ,recall,2,Recall your first day at school
"Unbroken series, of luck say ",streak,1,Streak of good fortune
A communication ,message,16,Encoding and decoding messages
North African capital,cairo,5,"Cairo, Egypt (Egypt's major cities are in the northern part of Africa)"
Short cloak ,cape,7,Knee-length cape
Melee ,brawl,3,Street brawl
