CLUE,ANS,POS
One bringing in goods to country ,importer,1
Completely ,thoroughly,1
Conforming to the accepted beliefs of a religion ,orthodox,3
Deny connection with ,disown,5
Artist's workplace,studio,1
Holds dear or regards highly ,values,2
Amount left over ,excess,6
12am ,midnight,1
Native of London's East End ,cockney,1
Diminished,reduced,1
Ship's load ,cargo,1
Destructive insect,locust,6
"Fingers, toes and numbers",digits,1
Position affording a good view ,vantage point,2
Biblical 'you' ,thou,1
Science of sound ,acoustics,1
Type of water lily ,lotus,3
Hemlocked philosopher ,socrates,1
Takes without the owner's consent ,steals,1
"Leonhard --, C18 Swiss mathematician ",euler,1
French channel port ,calais,1
Purloin ,steal,1
