CLUE,ANS,OUTPUT
Exterior ,outer,"['Outside', 'Exterior walls', 'Front door', 'Façade', 'Outward appearance', 'Building exterior', 'Street-facing side', 'Outdoors', 'Yard or garden (if applicable)', 'Roofline', 'Overhang (if applicable)', 'Exterior features (such as balconies, shutters, etc.)', 'Landscaping (if applicable)', 'Sidewalk or street-level surface', 'Outdoor living spaces (such as patios, decks, etc.)', 'View from the exterior', 'Exterior design aesthetic', 'Surrounding landscape (if applicable)', 'Neighborhood scenery (if applicable)', 'Outdoor living experience']"
Selecting only the best ,cherry-picking,"['Starving', 'Famished', 'Undernourished', 'Malnourished', 'Unfed']"
Repeat fixture ,replay,"['Repetition', 'Regular occurrence', 'Habitual event', 'Recurring appointment', 'Scheduled time', 'Established pattern', 'Customary practice', 'Standard ritual', 'Typical routine', 'Consistent happenstance', 'Predictable appointment', 'Set schedule', 'Repeating engagement', 'Ongoing event', 'Persistent occurrence']"
Hold out ,proffer,"['Wait', 'Hang on', 'Delay', 'Postpone', 'Hold back', 'Reserve', 'Keep in check', 'Withhold', 'Abstain', 'Refrain', 'Procrastinate', 'Lag behind', 'Fall behind', 'Hinder', 'Thwart', 'Restrain', 'Check oneself', 'Rein in', 'Curtail', 'Deter (can lead to holding out)']"
Snitcher ,sneak,"['Tattletale', 'Informant', 'Whistleblower', 'Sniffer (as in a drug-sniffing dog)', 'Leaker', 'Rat', 'Mole', 'Weaver (of tales)', 'Gossipmonger', 'Chatterbox', 'Squealer', 'Peacher (peach-seller)', 'Snitch', 'Dramatist (drama queen)', 'Blabbermouth', 'Talkative', 'Loose tongue', 'Garrulous', 'Voluble', 'Chatty']"
Very drunk ,plastered,"['Intoxicated', 'Hammered', 'Buzzed', 'Blind drunk', 'Legless', 'Smit with drink', 'Boozy', 'Sauced', 'Tipsy', 'Stumbling drunk', 'Drunk as a skunk', 'Inebriated', 'Disoriented (from too much alcohol)', 'Unsteady on feet', 'Drunk tank (slang for a police cell used to sober up drunken prisoners)', 'Drunkenly stumbling', 'Raucous (noisy and disorderly, often due to excessive drinking)', 'Rowdy (disruptively loud or drunk)', 'Intoxicatedly happy', 'Drunk as a kazoo (slang for very drunk)']"
Plan of action of organisation - honesty is the best one ,policy,"['Leadership By Example: The leadership team should model the behaviors and attitudes they want to see throughout the organization', 'Establish Clear Communication Channels: Create open and transparent communication channels within the organization', 'Set Standards for Ethical Behavior: Develop a code of conduct that outlines the expected behaviors and standards for all employees', 'Provide Training on Ethics and Honesty: Offer regular training sessions on ethics, honesty, and integrity', 'Recognize and Reward Ethical Behavior: Encourage and reward employees who demonstrate honest and ethical behavior', 'Conduct Regular Audits and Assessments: Conduct regular audits and assessments to ensure that the organization is living up to its values of honesty and integrity', ""Foster a Culture of Accountability: Encourage employees to hold themselves and each other accountable for upholding the organization's values"", 'Address Ethical Issues Promptly: When an ethical issue arises, address it promptly and transparently', 'Encourage Transparency: Foster a culture of transparency within the organization', ""Continuously Improve and Refine: Continuously evaluate and refine the organization's approach to honesty and integrity"", ""Remember, honesty is not just a moral value; it's also good business sense.""]"
Small sandpiper -- fastening device ,knot,['A brownning is a type of small sandpiper that is known for its ability to fasten or attach things together.']
Plimsolls ,pumps,"['Shoes', 'Sandals', 'Slippers', 'Loafers', 'Moccasins']"
Form of nepotism ,old boy network,"['Favoritism', 'Patronage', 'Nepotism itself', 'Family ties', 'Kinship bias', 'Job favors', 'Preferential treatment', 'Networking', 'Personal connections', 'Inbreeding (historical form of nepotism)', 'Nepotistic hiring', 'Favoritism in the workplace', 'Corporate nepotism', 'Nepotistic promotion', 'Favoritizing relatives', 'Unfair advantage', 'Privileging kin', 'Nepotistic practices', 'Job discrimination', 'Workplace bias']"
