CLUE,ANS,POS,FOUND IN
Cold season ,winter,9,Winter's chill
Stallion ,steed,5,Gallant steed
Work imitating various sources,pastiche,10,"Pastiche (in literature, art)"
Drink the health of - brown bread!,toast,10,Nourishing grainy toast
"Mammal, striped head ",badger,6,Badger (striped head pattern not typical but possible in wildlife art depictions)
Shore ,coast,1,Coastline
Illuminate ,light,2,Enlighten
Get ready ,prepare,1,Prepared
Not recognised by anyone ,unknown,4,Unknown individual
Deride - mock ,jeer,5,Jeering comments
"Offensive, insulting ",abusive,5,Abusive language
Light-sensitive membrane in the eye ,retina,4,Retinal ganglion cells
Nethermost ,lowest,3,Lowest point
Door support ,hinge,7,Hinge attachment
Consented ,agreed,1,Agreed upon
Postpone ,defer,2,Deferred
Public sale - type of bridge,auction,11,Public auctioneering
"Inherent ability, natural talent ",aptitude,2,Natural aptitude
Elegant British tree,silver birch,14,"Silver Birch (also known for its elegance, especially with silver bark)"
Inflammation of head cavities ,sinusitis,9,"Sinusitis (related, but not specific to the head cavities)"
Second-hand ,worn,10,Occasionally worn
Ventilated ,aired,11,Aired out
Abstract or general ideas ,concepts,14,Intangible concepts
Mighty ones grow from little acorns,oaks,8,Young oaks
Elliptical figure,oval,1,Oval shape
Complacent ,smug,10,Smug in accomplishments
