CLUE,ANS,POS
Clapping ,applause,1
Allocates a task ,assigns,2
Infantile,babyish,6
Assert one's right to,claim,2
Zodiac sign ,aquarius,11
Picture ,image,9
Ten years ,decade,1
Window in  a roof ,skylight,1
Island mostly north of the Arctic circle,greenland,1
Immeasurably bad ,abysmal,1
Breed of antelope ,impala,1
Harbinger ,herald,9
The Roman emperor said to have made his horse a consul,caligula,1
"Beliefs, dogmas ",tenets,18
Travelling company of entertainers ,circus,7
Small African nocturnal primate with large eyes,bushbaby,12
A wine of the best grade ,grand cru,1
Steak type ,t-bone,2
Inclined or took care of ,tended,3
Baseless ,unfounded,1
Seat of a monarch ,throne,1
Italian poet ,dante,1
Member of police force ,officer,1
Attire ,dress,5
Affectedly polite and refined ,genteel,7
Scottish residence of the British royal family ,balmoral,11
Room in church ,vestry,19
