CLUE,ANS,POS,FOUND IN
Move; dress ,shift,11,Position shift
Thin porridge ,gruel,3,Watery gruel
Exploit; achievement ,feat,9,Strategically won feat
Aim - striker's target,goal,1,Goal post
Buying goods ,shopping,4,Shopping for items
Rage ,fury,18,Fury (in its full intensity)
Route for Crusoe ,course,5,Ship's course to safety
"Author Hemmingway, and Oscar Wilde's hero ",ernest,2,"Robert Cohn (from ""The Sun Also Rises,"" Ernest Hemingway)"
Likely to happen ,in the wind,14,In the winds of change (metaprompt's context)
Group of items of the same kind ,set,18,Set (used for objects that are related in some way)
Lymphatic tissue at the back of the mouth ,tonsil,1,Palatine tonsils
"Break free, get away ",escape,2,Escapee
Printed characters ,type,14,Color code (in some typesetting contexts)
Something seldom seen ,rarity,18,Minimalist art (as a rarity in style)
"Amount, aggregate ",sum,1,Total sum
Mischievous fairy ,pixie,6,Playful pixie
Least powerful ,weakest,1,Weakest link
Expressive movements ,gestures,8,Emotive gestures
A bonus ,plus,6,Surplus amount
Intoxicating drink ,alcohol,1,Alcoholic beverage
Prototype ,original,1,Original model
One from Salonika ,greek,5,Ancient Greek pottery
In full view,openly,15,Openly apparent
Prison accommodation,cell,5,Penitentiary cell
Of the stars,astral,14,Astral bodies
