CLUE,ANS,POS
Old sailors' dance,hornpipe,3
Something seldom seen ,rarity,1
Refuse to be associated with ,repudiate,5
High-quality tea ,darjeeling,9
"Amount, aggregate ",sum,11
Barred enclosure for animals ,cage,6
Mischievous fairy ,pixie,6
Room ,chamber,1
Least powerful ,weakest,1
"Canted, angled ",tilted,7
Civilian soldiery ,militia,1
Great Greek author of the Odyssey ,homer,1
Grill for outdoor cooking ,barbecue,1
Large marsupial ,kangaroo,2
Carve etc so as to raise from surface ,emboss,8
Out of the ordinary ,unusual,6
Smell ,reek,6
One from Salonika ,greek,2
Prison accommodation,cell,1
Make compulsory ,mandate,1
Song from an opera ,aria,1
The Red Planet ,mars,1
Of the stars,astral,4
