CLUE,ANS,POS
Towards (river's) source ,upstream,1
Always on the move ,restless,13
Verse line having six metrical feet,hexameter,1
Herring's smaller relative,sprat,1
Bad smell,stench,1
Snakelike fish ,eel,3
Pertaining to sight ,visual,1
Conceal ,hide,1
Mythical giant ,titan,13
Light red ,pink,5
September/March date ,equinox,1
Name given to Elizabeth I ,gloriana,1
Lacking strength,weak,1
Scribe ,writer,1
"Insubstantial, other-worldly",ethereal,8
Wizardry,magic,5
"Opposed, against ",anti,10
Cook in an oven ,bake,1
Coarse file ,rasp,1
Not nice,nasty,2
