CLUE,ANS,POS
Old or ageing ,elderly,1
Edge tool ,adze,5
Bring a baby off mother's milk ,wean,1
Hang around ,loiter,3
Mischievous fairies ,elves,4
Style; refinement ,elegance,1
Disgorged ,ejected,5
Religious man ,monk,12
Place of religious seclusion,cloister,7
Illegal ,illicit,6
Pressure or emphasis ,stress,3
"Functional, handy ",useful,1
Conceal ,hide,1
Boundary; maximum ,limit,2
Frame of vehicle ,chassis,1
Card game ,canasta,8
Caribbean isle ,haiti,8
Cutters ,knives,3
Baby frogs ,tadpoles,1
Knock down (building) ,demolish,1
Slender - refined,svelte,1
Nearer ,closer,1
Crustacean ,crab,2
