CLUE,ANS,POS
Elgar (anag),large,1
Salted away ,hoarded,5
Bursary ,grant,1
Exclamation from Archimedes ,eureka,1
Medicine given for its psychological benefit alone,placebo,1
Choose ,select,1
"Walk along idly, take your time ",dawdle,8
Stretch ,extend,1
Sealed so as to be airtight,hermetic,3
Branch of mathematics,geometry,2
What cows chew ,cud,1
Keepsake ,memento,1
"Cloth, material ",fabric,1
Band crew member ,roadie,1
"Annul, revoke ",repeal,5
Getting rid of all one's property,selling up,12
Left out ,omitted,4
"Usually, ordinarily ",commonly,2
Sleep-inducing ,soporific,12
Chum ,pal,4
Songbird,thrush,1
