CLUE,ANS,POS
Move unsteadily (like a jelly?),wobble,1
Lock openers ,keys,1
One serves at table ,waiter,1
Long-winded ,prolix,2
The art of growing ornamental dwarfed plants ,bonsai,1
(Usually) fizzy drink ,lemonade,8
Baby frogs ,tadpoles,1
Level a charge against ,accuse,1
Of regions around the North Pole ,arctic,1
Installer of mains-powered equipment ,electrician,1
"Concepts, notions ",ideas,15
Chair of the monarch ,throne,1
Sea between Italy and former Yugoslavia ,adriatic,1
MC in full ,master of ceremonies,1
Joint of the body ,shoulder,8
100 years ,century,1
Acclaim ,praise,1
Of little importance ,trivial,1
Seafood ,prawn,14
Diplomatic messenger ,envoy,2
Fossilised resin ,amber,1
Graduates of a college ,alumni,1
Immediate ,instant,15
