CLUE,ANS,POS
Large wall painting,mural,1
Lend an ear ,listen,1
Male singing voice ,baritone,1
Ridicule ,deride,2
Greek island ,rhodes,7
Humorist ,comedian,1
"Surrounding, on all sides - light or temperature ",ambient,10
Corresponding in size ,proportionate,3
"Incidents, occasions ",events,3
Remove rind ,peel,1
Scottish landowner ,laird,1
Curved under-parts of the feet ,arches,1
"Brain operation, once used to treat mental illness",lobotomy,1
Option,choice,1
Rear; support ,back,1
Aimlessly floating ,adrift,1
Sleepwalker ,somnambulist,3
