CLUE,ANS,POS
Book published once a year ,annual,1
"Succeed, flourish ",prosper,2
Baseball player - bowl,pitcher,1
Warming alcoholic drink with sugar and spices ,mulled wine,1
Current affairs ,news,1
Ease ,comfort,3
Traveller not driving ,passenger,1
Mexican rolled pancake ,taco,1
Soft leather shoes originally worn by Native Americans ,moccasins,1
Taut or strained ,tense,1
Pointed tool for writing ,stylus,8
"Animal fat used in candles, soap etc ",tallow,1
Hillock ,knoll,4
Military land force ,army,1
Water jet ,fountain,12
Austrian city where Mozart was born ,salzburg,1
Horse-drawn vehicle ,carriage,1
Barren ,sterile,5
Short witty remark ,one-liner,12
End - period,stop,6
Capable of being heard ,audible,1
Ought to ,should,1
Swelling of a blood vessel,aneurysm,2
Long narrow range of hills ,ridge,1
Light resilient plastic made of polystyrene ,styrofoam,6
Acid - rancid,sour,1
Forearm bone ,ulna,2
Animal's lair ,den,1
