CLUE,ANS,POS,FOUND IN
"Plant stems, edible when cooked ",rhubarb,4,Rhubarb (in contexts where leaves are discarded)
(US) lorry driver ,trucker,12,Long-distance trucker
One works among trees ,forester,8,Forester (forest management)
"Jolts, jars ",shocks,1,Electrical shocks
Present or easily available ,on hand,15,Quickly on hand
Expert in word origins ,etymologist,1,"Etymologist: Specializes in the study of the history and origin of words, tracing their evolution over time."
Earliest; good degree ,first,19,First-rate (when referring to high quality)
Swift deer-like animal ,antelope,5,"Gazelle (a fast-running antelope, often associated with speed though not a direct relation to deer)"
Repair ,mend,4,Mending torn fabric
Illuminated ,lit,13,Lithified sedimentary rocks (9 letters)
Unwilling to change views ,intransigent,11,Intransigently opposed to change
Elucidated,clarified,6,Clarified meticulously and in depth
Wealthy businessman ,magnate,8,Magnate (often used for wealthy individuals in various industries)
Constituent of quartz ,silica,2,"Silica: Another name for SiO2, which makes up around 50% of quartz by mass."
Jewish salutation ,shalom,1,"Shalom Aleichem (to one person: hello, peace be upon you)"
Alloy ,brass,13,"Brass (an alloy made of copper and zinc, often used for musical instruments)"
