CLUE,ANS,POS
Hopelessness ,despair,2
Brass band instrument ,euphonium,4
Pennant ,banner,1
Small fly ,midge,2
Medical care ,treatment,1
Not easily satisfied ,exacting,19
White heron ,egret,1
Disappear gradually ,fade out,6
Art of crafting objects from paper,origami,1
Looks for; is in store for ,awaits,1
Greatly surprised,amazed,1
Storage space for fodder,silo,2
Albumen,egg white,2
Lose all cohesion ,disintegrate,1
Man's servant ,valet,1
Thin paper or plastic tubes ,straws,1
Odours ,smells,4
Underground room ,cellar,5
Incisive ,penetrating,6
