CLUE,ANS,POS,FOUND IN
Weighty book ,tome,4,Tome (a large book)
Landslide,avalanche,6,Avalanche (if the crossword is thematically related to natural disasters)
Imbibes knowledge ,learns,2,Learns voraciously (voracious - eager or greedy for something)
Extremely wicked ,evil,2,Evil-doer
English composer ,purcell,12,Henry Purcell
Fond of games ,playful,5,Playful spirit
Picked,chose,2,Chosen
Joke; silencer ,gag,6,Gag Writer (A writer for television or comedy sketches whose job is to write jokes)
Study of language and its structure ,linguistics,1,"It encompasses various aspects such as syntax (sentence structure), semantics (meaning), phonetics (sounds), phonology (sound systems), morphology (word formation), pragmatics (language use in context), sociolinguistics (effect of society on language), and psycholinguistics (the cognitive aspects)."
Medieval weapon or kind of spice ,mace,11,Morning Star (a maces-like polearm with multiple spikes around the head for striking in melee combat).
