CLUE,ANS,POS
American term for swede ,rutabaga,1
"Uncover, expose to view ",expose,3
Large flightless bird ,ostrich,1
Unwanted gift ,white elephant,3
Occurrences ,events,4
International treaty ,pact,8
Missive ,letter,1
Language of Iran ,farsi,1
Shop assistant ,salesperson,2
Lazy ,idle,3
Stone-throwing weapon ,catapult,1
Throw about ,scatter,2
Reduce by a factor of two ,halve,1
Deliver from harm ,rescue,8
Food passed through a liquidiser ,puree,1
Present in great quantity ,abundant,1
