CLUE,ANS,POS
Ignorant (of) ,unaware,5
Large wall painting,mural,1
Tragic prince of Elsinore ,hamlet,1
Greek island ,rhodes,3
Pigment made from clay and iron oxide ,ochre,1
Light brown sugar ,demerara,1
"Surrounding, on all sides - light or temperature ",ambient,4
"Incidents, occasions ",events,1
Remove rind ,peel,1
Vanquished ,beaten,7
Scottish landowner ,laird,1
Curved under-parts of the feet ,arches,1
"Brain operation, once used to treat mental illness",lobotomy,1
"Medium, average, fair ",middling,8
Defensive earthwork ,dyke,14
