CLUE,ANS,POS
Kingdom ,realm,1
Tolerate,bear,3
Funfair ,carnival,1
Treeless Arctic region ,tundra,1
Someone living off plunder,freebooter,11
Of the Middle Ages ,medieval,3
Capable to be read ,legible,3
Carry ,bear,1
Prolong ,protract,3
Tap (US) ,faucet,1
Customs and conventions ,mores,8
Problematic ,tricky,1
Temporary period of quiet ,lull,1
Indian city ,delhi,2
Immature insect ,larva,1
Seafarer ,mariner,2
Less wet,drier,1
He's the one owed the money ,creditor,2
Wooster's valet,jeeves,1
Skull ,cranium,1
Relating to vision ,optic,6
