CLUE,ANS,POS,FOUND IN
Pig ,hog,5,Hog-like characteristics
"Whisk, blend ",stir,1,Stirring
"Italian painter known for his scenes of Venice, d. 1768",canaletto,1,"Born in 1697 and passing away on August 13, 1768, Canaletto's works vividly illustrate the architectural grandeur and unique charm of Venice at a time when it was undergoing significant transformations due to its role as an important trading hub."
Transparent ,clear,1,Clear as crystal
Surprise police visit ,raid,2,Unplanned raid
Utter a piercing cry,scream,13,Heartrending scream
Japanese dish ,sushi,1,Sushi roll
A group of seven ,septet,6,A septet (musical group)
James Bond likes his martini this way ,shaken,4,"Shaken, not stirred"
Pungent bulbs ,onions,17,Onion layers (a characteristic feature of onions)
Ancient Greek author of moral tales ,aesop,1,"However, if we consider authors closely associated with the genre of moral fables or parables, Aesop, though not strictly an Ancient Greek author since his life overlapped with the Roman period, would be a more appropriate reference."
From Antarctica or the Arctic ,polar,1,Polar explorer
Rim ,edge,1,Perimeter edge
Insurance payment,premium,1,Premium funds received
Interchangeable words ,synonyms,1,"Synonyms: Famished - Starving, Malnourished, Deprived of food"
"Mist, light fog ",haze,4,Nimbus haze
Supply base ,depot,10,Depot stores
Wager ,bet,1,Betting stake
Tropical water-lily ,lotus,3,"Nelumbo nucifera (Egyptian lotus, related but not strictly a ""tropical"" species)"
Not curds ,whey,15,Unprocessed whole milk (avoiding the separation into curds and whey)
Reddish purple,magenta,13,Rosy hue with tint of magenta
"Eg, the Tate ",gallery,2,British gallery for modern and contemporary art
Intended ,meant,1,Meant-to-be found
