CLUE,ANS,POS,FOUND IN
Of towns and cities ,urban,2,Urban area
Satisfy (a requirement) ,fulfil,1,Fulfill
Thick black product of the distillation of solid fuel ,coal tar,15,"Coal tar pitch (a heavy, viscous material derived from bituminous coal during the distillation and refining processes)"
Golf ball support,tee,1,Tee box
Journey by water or through space ,voyage,3,Marine voyage
Cul-de-sac,dead end,1,Dead end street
Departed ,gone,3,Gone astray
Place in peril ,endanger,1,Endangered
Future prospect ,outlook,20,Visionary outlook
"Prediction, of weather perhaps ",forecast,1,Sunny forecast
Birdsong ,tweet,3,Tweeting tune
Public speaker ,orator,1,"Orator: A skilled public speaker, adept at delivering persuasive speeches."
