CLUE,ANS,POS
"Discovering, finding out ",learning,2
Set of rungs ,ladder,1
Circus MC ,ringmaster,1
"Fuse, combine",coalesce,14
Page or foliage ,leaf,1
Up to (a time) ,until,1
Surprise attack ,raid,3
Motherly ,maternal,1
Underwater detection system ,sonar,1
Unoccupied or not in use,idle,4
"Curt, sharp ",abrupt,3
Expresses approval ,commends,3
Moving crowds of bees ,swarms,1
"Acute viral disease, technical name variola",smallpox,1
Room warmer ,heater,1
This moment ,now,1
State an intention to harm ,threaten,1
European country,france,15
Judge of artistic works ,critic,1
Soundless ,silent,1
Voted in ,elected,5
Policeman; metal ,copper,3
Cooker ,oven,2
"Part, share ",portion,6
Strong building material ,concrete,1
Division of company ,department,1
Fishing boat ,trawler,1
Association of sports teams ,league,1
One removed by winnowing ,husk,2
In the vicinity ,about,4
Alone ,unaccompanied,3
Excessive utilisation,overuse,1
Picture,image,1
One of the living dead ,zombie,1
Group of players ,team,2
