CLUE,ANS,POS,FOUND IN
Promissory note ,iou,1,IOU (I owe you)
Pleasantly pungent ,piquant,18,Piquant 
Canine guard ,watchdog,8,Loyalwatchdog
Great poet of ``Paradise Lost'' ,milton,1,Miltonic
Get thinner towards the end ,taper,4,Tapering
Talk incessantly ,chatter,1,Chatterbox
Dreamlike ,surreal,1,Surrealistic
Man or beast ,animal,6,Animalia
Short version of a type of company ,plc,4,PLC (from Public Limited Company)
Episode ,chapter,2,Chapter   
Narrow track or path ,lane,5,Lanes
Anniversary ,jubilee,5,Silverjubilee
Brother (Italian) ,fra,1,Frattello
Banned (German),verboten,1,Verboten  
First letter of the Hebrew alphabet,aleph,1,"Aleph - The first letter in both Phoenician and Hebrew alphabets, representing a glottal stop or silence"
Debate ,argument,3,Argumentation
It turns litmus red ,acid,1,Acidic
