CLUE,ANS,POS
Caviar fish ,sturgeon,1
Creating a collection ,compiling,3
Inconsequential ,minor,2
Large and scholarly book ,tome,3
Small outpost of families ,settlement,2
London terminus ,euston,7
German cherry brandy ,kirsch,2
Bringing into existence ,creating,2
Card game ,canasta,14
Furious ,irate,3
Ambiguous ,equivocal,1
Spanish fizz,cava,1
Sole ,only,6
"US state, capital Columbus ",ohio,1
Sorrow ,grief,1
Road surface material of tar and stone ,tarmac,6
At some time afterwards ,later,2
Wall paintings ,frescoes,1
It's used by a conductor and a policeman ,baton,1
"Yields to pressure, capitulates ",succumbs,5
Prolonged; nagging ,persistent,1
Rules observed in polite society,etiquette,1
Increase speed ,accelerate,1
Happiness ,delight,5
