CLUE,ANS,POS
Farthest - to the highest degree,extreme,1
Cylindrical container ,canister,1
Aim - striker's target,goal,1
Medical treatment ,therapy,1
"Adages, saws ",proverbs,1
Theft ,larceny,4
Bold and daring ,audacious,1
Walk laboriously ,trudge,1
Group of items of the same kind ,set,5
Andalusian gypsy music ,flamenco,1
Lymphatic tissue at the back of the mouth ,tonsil,1
"Break free, get away ",escape,1
"Attentive, watchful ",alert,3
Not defeated ,unbeaten,15
Turning machine ,lathe,2
