CLUE,ANS,POS
Analysed ,examined,1
Mass of bubbles ,froth,2
At a later time ,afterward,2
Rubbish ,garbage,1
Small road,lane,1
Outside ,external,3
Lower extension of collar on jacket or coat ,lapel,1
Imperial capacity measure,pint,2
Chinese martial art ,kung fu,1
Military training ,drill,1
Honey producer ,bee,1
Metal bar ,ingot,19
"Conduct business, negotiate ",transact,19
Bushy-tailed rodent ,squirrel,1
Careful use (of a resource) ,conservation,1
State of wealth and prosperity ,opulence,6
Prepare (material) for publishing ,edit,1
Deep cut ,gash,1
"Pal, buddy ",chum,5
Former capital of the German Federal Republic,bonn,1
Preserve made with citrus fruits ,marmalade,1
Fastener ,stud,14
Regard as likely to happen ,expect,2
