CLUE,ANS,POS
Broke into sharp pieces ,smashed,13
Go without or precede ,forego,2
Old collectable item,antique,1
Fully grown ,mature,1
Avoid ,shun,3
Insipid -- uninteresting ,bland,9
Tear ,rip,1
Peter Sellers' Pink Panther inspector ,clouseau,1
Curt and short ,abrupt,5
Tranquil ,calm,3
"Alone, apart, detached ",isolated,1
Violent whirling windstorms,cyclones,2
"Stirs up, rouses ",excites,4
Sheepdog ,collie,1
Hazard ,peril,2
Yet to come,future,1
Evaded,dodged,4
Harm or injury ,damage,1
One making changes (in practices) ,reformer,13
Ordained minister,clergyman,8
Avidly enthusiastic ,zealous,1
"Large, snail-like mollusc ",whelk,8
Someone not belonging to the nobility ,commoner,1
Joins together ,combines,10
Evasive ,shifty,3
'Beauty is in the eye of the . . . . . . . .' ,beholder,1
- - dish (science) ,petri,1
Fermented honey drink ,mead,1
The present time ,today,5
Merchant ,dealer,8
Universal remedy ,panacea,1
Hebridean island ,islay,13
Made a gift to ,presented,2
One qualified to check accounts,auditor,1
Shape of a spring ,spiral,3
Two squared ,four,1
Miscellaneous ,assorted,2
"Concurred, assented ",agreed,1
Large boiling pot,cauldron,1
Margin,edge,1
