CLUE,ANS,POS
Ancient stringed instrument ,lyre,1
In the mind ,mentally,2
Preserve ,keep,10
"Distinguished, prominent ",eminent,1
Working the land ,tilling,3
Celestial body of hot gases ,star,1
Reach ,attain,6
Soldier in a light cavalry regiment ,hussar,1
Pursue,chase,2
Remain ,stay,2
Devil ,demon,8
"Guard, keeper ",warden,7
Life-supporting gas ,oxygen,1
Irrational fear ,phobia,1
Thoroughfare ,avenue,4
Those fully grown ,adults,1
Boasted or bragged ,vaunted,2
Grain-stores ,silos,1
Imperial land measurement ,acre,1
