CLUE,ANS,POS
A pair of performers ,duo,1
Still up in the air?,undecided,1
Sheaths for guns ,holsters,2
Mitigate; forgive ,excuse,2
"Inherent ability, natural talent ",aptitude,1
Male members of Scottish family groups ,clansmen,12
Powerful falcon ,peregrine,2
Devon river ,exe,1
Suffer - last,endure,1
Lightest and most abundant of all substances,hydrogen,1
South African meat ,biltong,6
"Such as M, X, V and I ",roman numerals,3
Inflammation of head cavities ,sinusitis,4
Double-dealing ,two-faced,3
Die (sl.) ,kick the bucket,3
Responsive to stimulus ,reactive,2
All right ,okay,2
