CLUE,ANS,POS,FOUND IN
Thin porridge ,gruel,1,Thin gruel
Cylindrical container ,canister,17,Tapered canister
Aim - striker's target,goal,1,Goalkeeper
Medical treatment ,therapy,5,Rehabilitation therapy
Buying goods ,shopping,6,Shopping for items
Route for Crusoe ,course,6,Journey's course
Supposed loch monster ,nessie,7,Nessie enthusiast
Group of items of the same kind ,set,7,Sets
Lymphatic tissue at the back of the mouth ,tonsil,1,Palatine tonsil
"Break free, get away ",escape,2,Escaped
Something seldom seen ,rarity,20,In the realm of rarity
"Amount, aggregate ",sum,2,Combined sum
Least powerful ,weakest,1,Weakest link
Expressive movements ,gestures,9,Dynamic gestures
A bonus ,plus,5,Surplus
Civilian soldiery ,militia,10,Civilian militia
Intoxicating drink ,alcohol,1,Alcoholic beverage
Prototype ,original,1,Original model
Smell ,reek,8,Reeking (negative connotation)
One from Salonika ,greek,6,Ancient Greek merchant
In full view,openly,3,Openly displayed
Prison accommodation,cell,3,Jail cell
Make compulsory ,mandate,12,Mandate compliance
