CLUE,ANS,POS
Tenant ,lessee,2
Border,boundary,5
Bunch of flowers ,posy,13
Cooking fat ,lard,2
Stamp collector ,philatelist,1
"Behind, nautically",astern,1
Flag bearing a device ,banner,3
Guest ,invitee,2
"Lean, part of foot ",heel,2
Pasta in thin strands,vermicelli,13
"Alone, set apart ",isolated,2
Squeeze into less space ,compress,9
"Real, not abstract ",concrete,2
Show to be right or justified ,vindicate,6
"Defeat, overcome",conquer,6
Mountainous ,craggy,10
Very dry ,arid,1
Dread ,terror,4
"Marlene --, German actress ",dietrich,1
