CLUE,ANS,POS
Leg-wear for women ,tights,3
Device for stitching ,sewing machine,3
Trespasser ,intruder,1
Rubbed out ,erased,1
Jester ,fool,1
Quantities of paper ,reams,1
Organs of hearing ,ears,1
Writing implement ,pencil,2
Effortless ,simple,2
Concise - terse ,laconic,3
Springiness ,elasticity,2
Covered in folds of cloth ,draped,2
Scribbles absent-mindedly ,doodles,1
Type of lens,wide-angle,5
Manifestation of a deity; cyberspace icon ,avatar,1
"'Editions, publications (6)' ",issues,2
Writer of fiction books ,novelist,2
Structure for transporting ,vehicle,1
Dog lead ,leash,4
High-birthrate period ,baby boom,1
Irritate ,rile,14
