CLUE,ANS,POS,FOUND IN
Subcontinent ,india,1,"Region: South Asia, specifically referring to the Indian subcontinent"
Small in length ,short,7,Short-lived
Supplicated,prayed,3,Prayed for
That which is aimed at ,target,1,Targeting
Flax fabric ,linen,1,Linen-like texture
Colour; sad ,blue,1,Blue-eyed melancholy
Group of elements working as a whole ,system,3,Ecosystem
Guffaw ,laugh,1,Laugh heartily
Dying coals in fire ,embers,1,Smoldering embers
Parisian tower designer ,eiffel,1,Gustave Eiffel
Regret ,rue,14,Ruefully reflecting on mistakes
Unit of energy ,erg,6,Erg (CGS unit)
