CLUE,ANS,POS,FOUND IN
Non-systematic way to discover solution ,trial and error,8,Trial and error (testing various methods until finding a successful one without a clear strategy)
Eating disorder ,anorexia,1,Anorexia nervosa
Immoderate eater,glutton,1,Gluttonous
Prefix meaning many ,multi,2,Multi-
Speech impediment ,stutter,1,Stuttering
Do needlework ,sew,1,"Evelyn Witts, my expertise in semantics allows me to parse the clue ""Do needlework"" into potential answers by understanding the various contexts and historical uses of terms related to sewing and crafting with a needle:"
Blockbuster,epic,2,"If the clue suggests ""A film that overwhelms expectations,"" I might think of ""Epic"" or ""Majestic."""
Pile ,heap,2,Heaps
Agatha Christie's Belgian detective ,poirot,1,Hercule Poirot
Imperial land measures,acres,19,Gross acres
Make (someone) used to (something) ,accustom,7,Accustomed
