CLUE,ANS,POS
Estate car ,station wagon,1
Temporary discharges of workers ,layoffs,1
Artist's black material ,charcoal,1
Main constituent of the air ,nitrogen,1
Pat on the back,kudos,19
Make vague ,blur,8
Pirouette ,revolve,4
Metallic element ,tin,6
Scandinavian country ,norway,1
Fermented feeding stuff for cattle ,silage,1
Absolutely horizontal ,level,2
Despite the fact that ,although,9
Allotted portion ,share,3
Lack of rainfall,drought,2
Middle Eastern market ,bazaar,2
Scolding bad-tempered woman ,termagant,6
Martial art ,karate,1
Make a hole in ,pierce,3
Word book ,thesaurus,4
