CLUE,ANS,POS,FOUND IN
Charge with crime ,indict,2,Indicted
Enabling instructions for computer ,program,10,"Save changes by hitting ""Ctrl + S"" in many programs"
Money bag ,purse,2,Purses
Cold dish ,salad,1,Chilled salad
Barrier of stakes and timbers ,stockade,6,Stockade enclosure
Onlookers ,audience,5,Audiences
Savoury jelly ,aspic,5,Tomato aspic
Fascinated ,interested,13,Deeply interested in an unusual subject
From end to end ,through,11,Throughout
Belgian surreal painter ,magritte,1,Rene Magritte
"Sinew, maybe 3 ",tendon,3,"Tendon (particularly the tendons associated with muscles, which could be described as sinews in a metapmunical sense)"
Garden pest ,aphid,1,Aphids
Thread or tall tale ,yarn,3,Spinning yarn
Harvests ,crops,3,Freshly gathered crops
Charged particle,ion,1,Ionized
