CLUE,ANS,POS,FOUND IN
"Memento, keepsake ",souvenir,10,Significant souvenir
'The knee of an horse' (Johnson) ,pastern,5,"Pastern: The pastern, or ""frog,"" is found on the front part of a horse’s leg between the fetlock joint (equivalent to a human's wrist) and the hoof; while it doesn't directly correspond to a knee structure, this term might be included in broader discussions about equine anatomy."
"Smear, daub ",smudge,10,Smudged
Celtic language,irish,1,"Gaelic: A group of languages historically spoken by the Celts, including Irish, Scottish Gaelic, and Manx."
Not awake ,asleep,3,Asleep-like
Butterfly/moth larva ,caterpillar,4,Woolly caterpillar
Christopher Robin's bear ,pooh,1,Winnie-the-Pooh
Head of corn ,ear,3,Ear chief
Of system of land-holding in Middle Ages ,feudal,1,"Feudalism: This was the dominant socioeconomic system during the Middle Ages, where land ownership was granted by a lord or monarch to vassals (nobles) in exchange for military service and loyalty"
African language ,zulu,2,"Zulu: ""Ugudleka"" (meaning ""to be nourished"")"
Reptile with shell,tortoise,10,Chelonian (scientific term referring to the order of reptiles that includes turtles and tortoises)
"Quick, sharp, bite ",nip,17,Nip at your heels
Made better in quality ,improved,1,Enhanced: Improved or elevated level of a particular attribute or aspect.
Evil in nature ,malign,2,Malignant
Abstaining from alcohol ,teetotal,4,Teetotaler
Fur trimming on royal robes ,ermine,10,Ceremonial clothing adornment: ermine trimming
Robin Hood's forest ,sherwood,3,Sherwood sanctuary
Unquestionable truth ,gospel,12,Gospel truth
