CLUE,ANS,POS
Brought to an end,concluded,2
One hundredth of a yen ,sen,2
Gripping part of wrench ,jaws,16
Competitor ,entrant,11
Able to move ,mobile,1
Roman goddess of love ,venus,1
Sunrise ,dawn,1
Redact ,edit,1
Abba member or tennis legend ,bjorn,2
Make a copy or procreate ,reproduce,1
Restaurant,cafe,1
Eight-sided shapes ,octagons,1
Line that intercepts a curve ,secant,4
Using maximum energy - no one at home? ,all-out,7
Decorative band on wall ,frieze,3
People of the Netherlands ,dutch,1
Hawaiian rain dance ,hula,1
Characteristic pattern of symptoms ,syndrome,1
"Evoke, draw out ",elicit,18
Abandoned project using chopper ,axed,3
Aspiration ,ambition,1
Large spoon with long handle ,ladle,1
Scorn ,disdain,2
Element discovered by the Curies ,radium,1
Detestable ,odious,4
