CLUE,ANS,POS
Situation from which no progress can be made ,deadlock,1
Make more comprehensible,clarify,2
Cordial American parting words ,have a nice day,6
Reason ,motive,2
Throw ,fling,3
Stone pillar tapering towards a point ,obelisk,1
Foreign lodger doing housework,au pair,5
Person who steals things ,thief,1
Raised platform ,dais,4
A sailor's traditional song ,shanty,1
Scottish island,skye,6
Drivel ,gibberish,7
Plunge ,dive,2
Smart or shrewd ,clever,2
Resign ,quit,10
"Chest bones, may be floating ",ribs,2
Entourage ,retinue,5
