CLUE,ANS,POS
Hopelessness ,despair,1
Going in the same direction but always the same distance apart ,parallel,15
"Warranty, pledge ",guarantee,1
Brass band instrument ,euphonium,4
Pennant ,banner,2
Medical care ,treatment,1
White heron ,egret,1
Winner ,champion,3
"Germaine --, writer ",greer,1
Transparent part of envelope,window,1
Art of crafting objects from paper,origami,1
Looks for; is in store for ,awaits,3
Person who paddles a kayak or suchlike ,canoeist,3
Storage space for fodder,silo,2
Lose all cohesion ,disintegrate,1
Man's servant ,valet,3
Underground room ,cellar,2
Incisive ,penetrating,9
Garden of fruit trees,orchard,1
