CLUE,ANS,POS,FOUND IN
Close-fitting top of a dress ,bodice,8,Contoured bodice
Succulent plant,cactus,2,Cactus-like
Good poker hand ,straight,1,Straight flush
Bronze ,tan,3,"Hard, malleable substance"
Norwegian capital ,oslo,1,"With a rich history spanning centuries, Oslo has evolved from its humble beginnings to become an international hub of innovation, progressive values, and scenic beauty."
"Bloomer, blunder ",error,2,Error in judgment or execution
Frozen rain ,hail,1,Glacial hail
Daub ,paint,6,Painted spot
Terminate in den ,end,7,End confinement
Paris stock exchange ,bourse,1,Bourse de Paris
