CLUE,ANS,POS,FOUND IN
Ban ,outlaw,8,Outlawed
Plenty,ample,1,Ample supply
Slender tower with balconies ,minaret,9,Minaret (if religious context is assumed)
Rush - a job for life?,career,2,Lifelong career
Parvenu ,upstart,6,Ambitious upstart
Fall down ,tumble,1,Tumbled
Mount . . . . . . . . in USA has carved heads of presidents ,rushmore,1,Mount Rushmore
Determined attempt ,effort,1,Resolute effort
Earth (Latin) ,terra,3,Terraformed
Comparable ,similar,3,Similar in nature
Toothed wheel driven by a chain ,sprocket,2,Sprocket mechanism
Chances ,odds,8,Favorable odds
Insubstantial,thin,12,Flimsy foundation (metaphorically representing something with little substance or support)
