CLUE,ANS,POS
Something left out ,omission,1
Fragile ,delicate,1
"Dependant, underling",minion,10
"Handle, oversee ",manage,1
Stylish ,chic,1
"Harmful, unfavourable ",adverse,2
Put foot on a pest ,step,2
Passage between seats ,aisle,1
Sound of a plane flying faster than the speed of sound ,sonic boom,1
Bring in from abroad ,import,1
Off-white ,cream,2
Bird of prey ,raptor,6
Aiding ,helping,2
Country house ,villa,14
Egotistical ,selfish,2
Short period of relief ,respite,5
Fish eggs ,roe,2
Row ,tier,10
