CLUE,ANS,POS,FOUND IN
Listen to,hear,2,Hearing acuity
Save from danger ,rescue,6,Rescued
Sweetener ,sugar,1,Sugar substitute
Enclosed drain under a road or railway ,culvert,4,Culvert entrance
Projectile; salad plant ,rocket,4,"Rocket (arugula or ""Arugula,"" which can be fluffy and may project like seeds when dry)"
Residue of a fire ,ash,1,Ashes
Regular - formal dress ,uniform,8,Court uniform (for formal occasions)
Gem ,jewel,1,Jewelry piece
Tins need one,opener,20,Common household item related to tins: can opener
Of the kidneys ,renal,2,Renal artery
Blow - gentle touch - apoplexy ,stroke,4,Delicate stroke
Deport ,exile,2,Exiled
Slangily cheat with wood-working tool ,chisel,1,Chisel out an answer
Angora fabric,mohair,9,Tender mohair equivalent
In a position to ,able,3,Positionable
"Gives, apportions ",allots,14,Allots resources
