CLUE,ANS,POS
Show,display,2
Occupant ,resident,1
Nevertheless ,even so,3
Hang (provocatively) ,dangle,1
"Extinguish, wipe out ",eradicate,8
'Many are called but few are ...' ,chosen,1
One thought guilty of a crime,suspect,15
Fianc?(e) - proposed ,intended,6
Narrow road ,lane,2
Baleful ,ominous,3
Cheap and poorly made ,shoddy,1
Young geese ,goslings,1
Trainee officer ,cadet,5
Extra payment ,bonus,1
Achieve successfully ,accomplish,1
Ovine animal-keeper ,shepherd,1
French spa town,vichy,3
Between red and yellow ,orange,1
Submarine's eye? ,periscope,1
Metal joint,weld,7
People of high birth,gentry,5
"Call on, go to see ",visit,1
"Verify, examine ",check,3
