CLUE,ANS,POS
Kingdom ,realm,3
Break loose - flight,escape,1
Funfair ,carnival,1
Treeless Arctic region ,tundra,1
Escape route ,egress,6
Sea-creature resembling tortoise ,turtle,1
Equipped with weapons ,armed,1
Capable to be read ,legible,1
Carry ,bear,3
Tap (US) ,faucet,1
Customs and conventions ,mores,4
Temporary period of quiet ,lull,5
Rosemary perhaps ,herb,1
Immature insect ,larva,2
"Strength, vitality ",energy,1
Female peer ,lady,1
Seafarer ,mariner,2
Less wet,drier,1
He's the one owed the money ,creditor,3
Mad dog disease ,rabies,1
Liable to sulking,moody,1
Wooster's valet,jeeves,1
