CLUE,ANS,POS
Prudent ,wise,14
"Caught in position with no escape, like rat ",cornered,3
African republic ,egypt,10
Small busy insect ,ant,1
Seem or materialise ,appear,1
Kidnap ,abduct,1
Second Greek letter ,beta,1
Try ,attempt,1
Tongue organ ,taste bud,4
Young geese ,goslings,2
Madagascan primate ,lemur,1
Home ,abode,7
Extreme unkindness,cruelty,1
"Region of eastern France, and famous Cross ",lorraine,1
Ensnare,entrap,5
Inattentive ,careless,1
Fragment or morsel ,scrap,5
Capital of Cyprus ,nicosia,1
