CLUE,ANS,POS,FOUND IN
Gossip (sl) ,yak,7,Yakkerella
Start of January ,new year,1,New Year's Day
The Devil ,satan,2,Satanic
Lessen the gravity of ,mitigate,6,"Mitigate - To make less serious, severe, or painful; alleviate."
Fabric from fine goat's wool ,cashmere,1,"Cashmere - Fine wool harvested from cashmere goats, often mistaken for angora due to its softness and quality."
Greek wine ,retsina,2,Retsina - A pine resin-flavored wine produced since ancient times and protected by a designation of origin.
Funny ,comic,4,Comical
Bleach ,whiten,3,Whitening Agent
Din ,noise,10,Din (noise) - A loud and unpleasant sound often caused by a group of people talking or moving noisily.
"Irritates, annoys ",irks,2,Irksome
Deliver from danger ,rescue,1,Salvage - To rescue or retrieve something valuable from hazardous circumstances
Passenger ship ,liner,2,Ocean Liner
Pluck strings ,strum,6,Ukulele player - Plays the ukulele by strumming its four strings or plucking individual ones with their fingers.
Winter weather ,snow,1,Snowfall
Hidden microphone ,bug,2,Bugging
Hill ,tor,6,Tor (a hill with steep sides)
Primitive aquatic plant,alga,1,"Algae - A simple, primitive aquatic plant consisting mainly of chlorophyll and capable of photosynthesis."
Cuban leader ,castro,2,Fidel Castro (1959-2018)
Famous battle in Texas launched by the Mexican army ,alamo,7,"Alamo Mission (where the infamous Battle of the Alamo took place, not directly in Texas but a major event in the region leading up to subsequent conflicts)"
Waste away,fade,7,"Fade - to lose brightness, color, or intensity over time."
Evergreen tree for Gaelic men ,fir,8,"Silver Fir (Fearann na Crìche) - An evergreen conifer native to Ireland and Scotland, used in Gaelic traditions for its longevity."
